country,age,men 1980 [%],men 2000  [%],men 2050 [%],women 1980 [%],women 2000 [%],women 2050 [%],men 1980,men 2000,men 2050,women 1980,women 2000,women 2050
UNITED KINGDOM,30 - 34,7.6705293905184,7.93835927983005,6.29586257686821,7.15066368397074,7.66364917555082,6.02373377320559,2101825,2277551,2153365,2067375,2314086,2106728
UNITED KINGDOM,25 - 29,7.08278361799072,7.02302334051923,6.18199782655596,6.57399307379599,6.75343423208966,5.87764723239889,1940775,2014937,2114420,1900650,2039241,2055636
UNITED KINGDOM,20 - 24,7.72654862434827,6.12253903302318,5.81904863567107,7.0895291628441,5.79632175069128,5.43494428256131,2117175,1756584,1990281,2049700,1750235,1900806
UNITED KINGDOM,15 - 19,8.73124537179856,6.44693617562638,5.36570934026305,7.91056491687158,5.90467192007846,4.97850533213587,2392475,1849655,1835226,2287075,1782952,1741172
UNITED KINGDOM,10 - 14,8.50616483457009,6.86905224560786,5.2413396201762,7.6438039583487,6.21983026343395,4.91220139424409,2330800,1970762,1792688,2209950,1878116,1717983
UNITED KINGDOM,5 - 9,7.27958082869271,6.79517400389328,5.24996463014978,6.52634792366759,6.14003390889704,4.93609071250213,1994700,1949566,1795638,1886875,1854021,1726338
UNITED KINGDOM,0 - 4,6.38382050663795,6.34044429418151,5.26810638841625,5.74085147400086,5.73615738576611,4.92373574611159,1749250,1819102,1801843,1659775,1732068,1722017
UNTED STATES,85+,0.621195958183301,0.901671596122558,3.74943184770541,1.35450857926568,2.11767211387608,6.14428487854426,688652,1250145,7749031,1582979,3044935,13112423
UNTED STATES,80 - 84,0.925684377984082,1.33560806144008,2.68080691805295,1.65065189306893,2.17381144384673,3.41805775186557,1026205,1851787,5540481,1929074,3125656,7294424
UNTED STATES,75 - 79,1.67967327162976,2.20333241383115,3.3161949323029,2.53942666972757,3.04643755575612,3.84857772828187,1862070,3054865,6853651,2967762,4380378,8213190
UNTED STATES,70 - 74,2.59029888941869,2.81372934522592,4.00326286844111,3.3967161912548,3.43803513221399,4.32268969970673,2871581,3901165,8273629,3969654,4943444,9224985
UNTED STATES,65 - 69,3.53222190410058,3.1731011696815,4.79569091797129,4.18738747878226,3.56677009009222,4.93535569875847,3915788,4399425,9911357,4893691,5128548,10532466
UNTED STATES,60 - 64,4.23723960856244,3.72615988147091,5.32131619347105,4.65939505817546,3.96495727955627,5.33554838466376,4697364,5166227,10997678,5445314,5701089,11386511
UNTED STATES,55 - 59,4.94147433687423,4.72990689495805,5.59754307279899,5.24823846731667,4.87586226216331,5.51459846613008,5478072,6557897,11568562,6133480,7010851,11768619
UNTED STATES,50 - 54,5.06726198111368,6.29226627304299,5.52482838531032,5.20113722386729,6.32820810040993,5.3888016654336,5617519,8724069,11418281,6078434,9099134,11500158
UNTED STATES,45 - 49,4.84986522526891,7.18474477063363,5.91958841631769,4.85755553240111,7.14461212098215,5.73358839102752,5376515,9961468,12234140,5676899,10273016,12235962
UNTED STATES,40 - 44,5.1932688225933,8.06927072590411,6.1966905950492,5.12511517005302,7.90189114312614,5.95250755958827,5757209,11187841,12806833,5989589,11361884,12703154
UNTED STATES,35 - 39,6.27885262602804,8.15603969912588,6.42437827577717,6.12645084617821,7.88831480164924,6.11797664167447,6960677,11308144,13277400,7159824,11342363,13056279
UNTED STATES,30 - 34,7.97048973714913,7.49542115751021,6.48729338403954,7.67914214710495,7.11643430984142,6.14191055829243,8836010,10392213,13407428,8974414,10232500,13107356
UNTED STATES,25 - 29,8.91988530301448,7.05884706773551,6.47183605139926,8.47455556105752,6.62528941441228,6.09279582034166,9888501,9786914,13375482,9903993,9526298,13002541
UNTED STATES,20 - 24,9.81866975960287,7.09256423156493,6.51555360347821,9.16000845847494,6.51676631227925,6.04689885566292,10884885,9833662,13465834,10705064,9370256,12904593
UNTED STATES,15 - 19,9.72331084171199,7.50127773683542,6.58147105159636,8.88716676625389,6.8356820220947,6.08285478932868,10779171,10400333,13602067,10386201,9828815,12981326
UNTED STATES,10 - 14,8.40094801453305,7.61394836975263,6.66876728846359,7.63525394673141,6.98547174980396,6.18134386132643,9313212,10556548,13782484,8923123,10044193,13191510
UNTED STATES,5 - 9,7.6596482055684,7.56228569481599,6.80280857788964,6.94029198201658,6.9484899374975,6.30769780960124,8491414,10484919,14059510,8110939,9991018,13461160
UNTED STATES,0 - 4,7.59001113666307,7.08982491034854,6.94253761993531,6.8769980282697,6.5252942103987,6.43451143977206,8414215,9829864,14348291,8036969,9382518,13731791
OECD-total,85+,0.439602406326324,0.833410636443514,3.84114772272403,1.01625347348767,1.98742969643368,6.5242505618867,2081880,4621218,25045987.9048872,5009868,11430180,44491620.9459057
OECD-total,80 - 84,0.832930508399186,1.13166234766855,3.46970331919127,1.53658165873879,1.95681941420119,4.47220441724049,3944613,6275008,22624005.5418601,7574952,11254133,30497851.3374153
OECD-total,75 - 79,1.65871484879767,2.16757301764259,4.49781522281927,2.5380507902222,3.18922307049958,5.23511140128502,7855383,12019078,29327751.4433262,12511937,18341979,35700436.3744434
OECD-total,70 - 74,2.5751231065904,3.07110893821797,5.16323143808762,3.46862311609229,3.78771862208296,5.55589974767069,12195332,17029137,33666560.4874907,17099419,21784069,37888027.6350598
OECD-total,65 - 69,3.3414637367765,3.74765153536006,5.73924673896384,4.12070098037736,4.15766127129442,5.86925706785507,15824587,20780530,37422435.8924972,20313995,23911697,40024943.5885507
OECD-total,60 - 64,3.43911240720822,4.36530466314285,6.06061317343124,3.98191766833358,4.57769748819619,5.98232089808663,16287034,24205384,39517887.6719458,19629829,26327425,40795973.6140898
OECD-total,55 - 59,4.64521718956731,4.98630660548234,6.23481123615345,5.13884420771863,5.02683370364785,6.02191345355204,21998935,27648807,40653736.3523244,25333179,28910514,41065971.9768654
OECD-total,50 - 54,5.26337835319226,6.23069933165081,6.1509871395265,5.35155653239629,6.1251159620015,5.8762804312602,24926438,34548899,40107166.0400616,26381796,35226996,40072838.8708398
OECD-total,45 - 49,5.55596624313503,6.68869485345851,6.23866924253483,5.41531949692724,6.54044640897627,5.91605943886492,26312083,37088460,40678892.2661659,26696131,37615660,40344108.7295256
OECD-total,40 - 44,5.90152632017208,7.30346499618536,6.27559465177214,5.70507458709974,7.06335422703991,5.91132859373242,27948595,40497328,40919662.3223835,28124549,40623027,40311847.0978804
OECD-total,35 - 39,6.38618402452109,7.74493520292708,6.24649958936741,6.11194532641072,7.42838784571821,5.84770157365455,30243849,42945257,40729949.6027269,30130317,42722422,39877947.5668355
OECD-total,30 - 34,7.66472434047049,7.69162667035877,6.10429752561531,7.25153688350006,7.34414979983264,5.68985182606804,36298792,42649664,39802729.0358857,35748210,42237949,38801503.4497053
OECD-total,25 - 29,8.04074922661044,7.68110934754559,5.93177891354161,7.60224322951258,7.29963346670405,5.50330221634321,38079580,42591346,38677831.119098,37477102,41981925,37529342.8475405
OECD-total,20 - 24,8.62180386590944,7.46497924742198,5.76670059588054,8.07623187528072,6.9736154518678,5.29481075045034,40831353,41392916,37601447.2239829,39813744,40106918,36107551.4581738
OECD-total,15 - 19,9.17162149693944,7.47877432911115,5.67152899821535,8.45201985557639,6.89662628080698,5.16774091975969,43435193,41469409,36980886.1687781,41666282,39664135,35241008.5982512
OECD-total,10 - 14,9.02297220725973,7.35622924945311,5.59870139235258,8.27035945666096,6.75436315670085,5.10076307419376,42731216,40789903,36506017.8566875,40770743,38845946,34784258.3725469
OECD-total,5 - 9,8.91590300262055,7.2068186300846,5.53534798676642,8.16436020951163,6.60609419461628,5.04457678002074,42224155,39961429,36092925.5351771,40248194,37993216,34401100.295004
OECD-total,0 - 4,8.52301959604777,6.84982947980192,5.47332449960143,7.79839343172517,6.28555534848901,4.98659795999874,40363528,37981943,35688504.8720083,38444072,36149721,34005718.2263907
